im_name,accuracy,psnr,snr
Tsukuba_f_1_8_6.png,88.63,14.18,7.39
Tsukuba_f_1_8_7.png,88.66,14.18,7.39
Tsukuba_f_1_8_8.png,88.75,14.21,7.42
Tsukuba_f_1_8_9.png,88.63,14.21,7.42
Tsukuba_f_1_9_0.png,88.6,14.17,7.38
Tsukuba_f_1_9_1.png,88.6,14.17,7.38
Tsukuba_f_1_9_10.png,88.59,14.17,7.38
Tsukuba_f_1_9_11.png,88.59,14.17,7.38
Tsukuba_f_1_9_12.png,88.6,14.17,7.38
Tsukuba_f_1_9_13.png,88.78,14.2,7.41
Tsukuba_f_1_9_14.png,88.68,14.17,7.38
Tsukuba_f_1_9_15.png,88.99,14.22,7.43
Tsukuba_f_1_9_16.png,87.33,15.82,9.04
Tsukuba_f_1_9_17.png,83.25,12.64,5.85
Tsukuba_f_1_9_18.png,88.62,14.18,7.39
Tsukuba_f_1_9_2.png,88.6,14.17,7.38
Tsukuba_f_1_9_3.png,88.6,14.17,7.38
Tsukuba_f_1_9_4.png,88.6,14.17,7.38
Tsukuba_f_1_9_5.png,88.6,14.17,7.38
Tsukuba_f_1_9_6.png,88.59,14.17,7.38
Tsukuba_f_1_9_7.png,88.59,14.17,7.38
Tsukuba_f_1_9_8.png,88.6,14.17,7.38
Tsukuba_f_1_9_9.png,88.59,14.17,7.38
golden_Tsukuba.png,89.63,13.9,7.11
